id,created_at,text
1.25663E+18,02/05/2020 16:49,RT @ScottAdamsSays: This kill shot is so perfectly executed it is painful to watch . . . and still funny. 🤣🤣🤣
1.25663E+18,02/05/2020 16:49,RT @ScottAdamsSays: Join me for a quick laugh about the funniest Trump kill shot on Biden. Ever.🤣🤣🤣🤣🤣🤣 https://t.co/xn6U5w5iZe
1.25663E+18,02/05/2020 16:56,The Russia Hoax is the biggest political scandal in American history. Treason!!! Lets see how it ends???? https://t.co/VRsVdiQrsf
1.25663E+18,02/05/2020 16:57,"RT @TrumpWarRoom: The FBI found ""no derogatory information"" about @GenFlynn. But they decided to crush him anyway.

""There is nothing worse…"
1.25663E+18,02/05/2020 17:02,Thank you Michael. You also! https://t.co/VFi6Nhj3zG
1.25667E+18,02/05/2020 19:51,RT @Scavino45: https://t.co/EZhD1ztgQG
1.25668E+18,02/05/2020 20:05,https://t.co/viZkbzM7Sp
1.25668E+18,02/05/2020 20:17,RT @JackPosobiec: BLUE ANGELS DC https://t.co/2XDZMDL94N
1.25668E+18,02/05/2020 20:36,That’s right Jack. Keep up the good work! https://t.co/q8DdMbW0hl
1.25669E+18,02/05/2020 20:49,"I hate to be promoting AT&amp;T, but @OANN is Great News, not Fake News. Everybody should be carrying them! https://t.co/b2fx9w0zqq"
1.25669E+18,02/05/2020 21:07,"The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the first time. Also, she should come back to Washington now! https://t.co/stKjtzPJNZ"
1.25669E+18,02/05/2020 21:07,"RT @OANN: In this edition of One America News Investigates, Neil W. McCabe presents an in-depth report on corruption by former Vice Preside…"
1.25669E+18,02/05/2020 21:14,"Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BORDERS. I want STRONG BORDERS! https://t.co/ZvOo2xYdom"
1.2567E+18,02/05/2020 21:24,"I, for one, am glad to see he is back, and well! https://t.co/mIWVeRMnOJ"
1.2567E+18,02/05/2020 21:25,RT @Alyssafarah: The Trump Admin is making sure senior citizens are safe &amp; have access to the resources they need during coronavirus. In ad…
1.2567E+18,02/05/2020 21:27,"RT @ChanelRion: Should we ""get him to lie"" or ""get him fired?""

Latest FBI memo on @GenFlynn exposes a portrait of NeverTrump actors wieldi…"
1.2567E+18,02/05/2020 21:29,"RT @charliekirk11: What changed, @SpeakerPelosi?

🤔 https://t.co/y5wZxVdWlh"
1.2567E+18,02/05/2020 21:29,RT @STEPHMHAMILL: They didn’t ... 🧐🧐🧐🧐
1.2567E+18,02/05/2020 21:30,"RT @Arightside: Tomorrow I’ll be joined by @SebGorka, @STEPHMHAMILL and other distinguished guests to discuss the 2020 Presidential Electio…"
1.2567E+18,02/05/2020 21:34,Very cool. Please thank him! https://t.co/7nc79fCFip
1.2567E+18,02/05/2020 21:37,RT @NextRevFNC: TOMORROW! @LisaMarieBoothe returns to #NextRevFNC! Tune in at 9pm ET on @FoxNews! https://t.co/XkOoTfmZ1F
1.2567E+18,02/05/2020 21:38,"RT @NextRevFNC: SUNDAY! @RepMattGaetz, @LisaMarieBoothe, and @SaraCarterDC return to #NextRevFNC! Tune in at 9pm ET on @FoxNews! https://t.…"
1.2567E+18,02/05/2020 21:42,RT @TomFitton: Mueller did it.
1.2567E+18,02/05/2020 21:51,"She was thrown off The View like a dog, Zero T.V. Personas. Now Wallace is a 3rd rate lapdog for Fake News MSDNC (Concast). Doesn’t have what it takes! https://t.co/F8azYEJHm5"
1.25671E+18,02/05/2020 22:26,"So true, although Honest Abe wasn’t bad. Thank you! https://t.co/Bb4736mgxa"
1.25671E+18,02/05/2020 22:32,Not much time to sleep. Thank you! https://t.co/ilWlYrdfh1
1.25672E+18,02/05/2020 23:00,"The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They don’t want to blame their cash cow, China, for the plague. China is blaming Europe. Dr. Fauci will be testifying before the Senate very soon! #DONOTHINGDEMOCRATS https://t.co/fgHuYeiOQY"
1.25672E+18,02/05/2020 23:04,"No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy Nancy will use it as an excuse not to show up to work! https://t.co/NucH4dbKBL"
1.25679E+18,03/05/2020 03:30,"Beautiful, thank you to our GREAT @BlueAngels and @AFThunderbirds! https://t.co/42ftZmOlQe"
1.25691E+18,03/05/2020 11:42,".@PeteHegseth  “Oh bye the way, I appreciate the message from former President Bush, but where was he during Impeachment calling for putting partisanship aside.” @foxandfriends  He was nowhere to be found in speaking up against the greatest Hoax in American history!"
1.25691E+18,03/05/2020 11:45,RT @realDonaldTrump: Very cool. Please thank him!
1.25691E+18,03/05/2020 11:46,"RT @realDonaldTrump: Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BO…"
1.25692E+18,03/05/2020 11:57,"The Fake News doesn’t show real polls. Lamestream Media is totally CORRUPT, the Enemy of the People! https://t.co/Agwb3u5QFd"
1.25692E+18,03/05/2020 11:59,"RT @DeAnna4Congress: For the #TrumpIsNotADoctor crowd...

Bill Nye is not a scientist.

Greta Thunberg is not a climate expert.

Hillary Cl…"
1.25692E+18,03/05/2020 12:20,"Many complaints coming in about Maine. I love that State, won Maine 2 - Don’t make the cure worse than the problem itself. That can happen, you know! https://t.co/XsAiTWDx44"
1.25693E+18,03/05/2020 12:46,"Hopefully our Country will soon mend. We are all missing our wonderful rallies, and many other things! https://t.co/LX8TyBzsXO"
1.25693E+18,03/05/2020 12:49,Wow! https://t.co/90GHsQRBAB
1.25693E+18,03/05/2020 12:52,Thank you! https://t.co/s3aLt9qTVZ
1.25693E+18,03/05/2020 12:54,Keep punching Mike! https://t.co/QwFcFQ8B5O
1.25693E+18,03/05/2020 12:56,Thank you! https://t.co/GAFe1AdZpt
1.25693E+18,03/05/2020 12:57,Progress being made! https://t.co/cqHKwJCJNm
1.25693E+18,03/05/2020 13:00,Some things never get old! https://t.co/0GHkJjNbZL
1.25695E+18,03/05/2020 14:28,"RT @realDonaldTrump: 96% Approval Rating in the Republican Party. Thank you! Also, just out, highest ever Approval Rating overall in the ne…"
1.25695E+18,03/05/2020 14:28,RT @realDonaldTrump: Don’t allow RIGGED ELECTIONS!
1.25695E+18,03/05/2020 14:29,RT @realDonaldTrump: Concast (@NBCNews) and Fake News @CNN are going out of their way to say GREAT things about China. They are Chinese pup…
1.25695E+18,03/05/2020 14:30,Going well despite the Fake News! https://t.co/WXqcomjahx
1.25696E+18,03/05/2020 14:36,So nice to see this great honor. Thank you (but haven’t played golf in a long time)! https://t.co/FfJyUmRdGi
1.25696E+18,03/05/2020 14:43,"....And then came a Plague, a great and powerful Plague, and the World was never to be the same again! But America rose from this death and destruction, always remembering its many lost souls, and the lost souls all over the World, and became greater than ever before!"
1.25701E+18,03/05/2020 18:10,Thank you very much to our beautiful “boaters.” I will never let you down! https://t.co/Ot5Ffnjj9G
1.25704E+18,03/05/2020 20:18,"Intelligence has just reported to me that I was correct, and that they did NOT bring up the CoronaVirus subject matter until late into January, just prior to my banning China from the U.S. Also, they only spoke of the Virus in a very non-threatening, or matter of fact, manner..."
1.25704E+18,03/05/2020 20:18,"....Fake News got it wrong again, as always, and tens of thousands of lives were saved by my EARLY BAN of China into our Country. The people that we’re allowed were heavily scrutinized and tested U.S. citizens, and as such, I welcome them with open arms!"
1.25704E+18,03/05/2020 20:22,RT @Reuters: Roche gets FDA emergency use approval for COVID-19 antibody test https://t.co/vo7nAK58ox https://t.co/eKbCjUuPU7
1.25705E+18,03/05/2020 20:37,"RT @DavidJHarrisJr: Evidence has surfaced that indicates Barack Obama was the one running the Russian hoax. 
https://t.co/XeXFlWzupV"
1.25705E+18,03/05/2020 20:38,"RT @DavidJHarrisJr: Adam Schiff hides important transcripts from the American people.
https://t.co/esyYLfC5qP"
1.25705E+18,03/05/2020 20:38,"RT @DavidJHarrisJr: A storm is coming...
https://t.co/Ob06DTMKrc"
1.25705E+18,03/05/2020 20:38,"RT @DavidJHarrisJr: States will have to give up sanctuary policies to receive a bailout, says Trump.
https://t.co/UrpeprR281"
1.25705E+18,03/05/2020 20:41,Thank you Ryan. Working hard! https://t.co/ZnYgTI3Qux
1.25707E+18,03/05/2020 22:08,https://t.co/O4iRRKJkyS
1.25713E+18,04/05/2020 02:06,https://t.co/cnQ4tKIzVv
1.25714E+18,04/05/2020 02:42,I’m with the TRUCKERS all the way. Thanks for the meeting at the White House with my representatives from the Administration. It is all going to work out well!
1.25726E+18,04/05/2020 10:38,"“Concast” should open up a long overdue Florida Cold Case against Psycho Joe Scarborough. I know him and Crazy Mika well, used them beautifully in the last Election, dumped them nicely, and will state on the record that he is “nuts”. Besides, bad ratings! #OPENJOECOLDCASE"
1.25729E+18,04/05/2020 12:31,"And I’m Endorsing you also Lacy, you truly deserve it. You are doing a great job, and Omar is a disaster who wants much higher taxes, hates our Military &amp; our Vets, demands Open Borders, and is fighting to take away our great 2nd Amendment. Good luck Lacy! https://t.co/RunIPCbTyc"
1.2573E+18,04/05/2020 13:42,"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!"
1.25732E+18,04/05/2020 14:24,"Interesting? By Congress not wanting the special 5 minute testing apparatus, they are saying that they are not “essential”.  In any event, we have great testing capacity, and have performed 6.5 million tests, which is more than every country in the world, combined!"
1.25743E+18,04/05/2020 22:08,"RT @GOPLeader: Despite my call to Speaker Pelosi to establish a clear, safe, and effective plan for reopening the House of Representatives,…"
1.25744E+18,04/05/2020 22:35,MSDNC and FAKE NEWS CNN are going wild trying to protect China!
1.2575E+18,05/05/2020 02:45,THANK YOU #USNSComfort! https://t.co/Hp89n5xGIK
1.25753E+18,05/05/2020 04:46,"A group of RINO Republicans who failed badly 12 years ago, then again 8 years ago, and then got BADLY beaten by me, a political first timer, 4 years ago, have copied (no imagination) the concept of an ad from Ronald Reagan, “Morning in America”, doing everything possible to...."
1.25753E+18,05/05/2020 04:46,"....get even for all of their many failures. You see, these loser types don’t care about 252 new Federal Judges, 2 great Supreme Court Justices, a rebuilt military, a protected 2nd Amendment, biggest EVER Tax &amp; Regulation cuts, and much more. I didn’t use any of them...."
1.25753E+18,05/05/2020 04:46,"....because they don’t know how to win, and their so-called Lincoln Project is a disgrace to Honest Abe. I don’t know what Kellyanne did to her deranged loser of a husband, Moonface, but it must have been really bad. John Weaver lost big for Kasich (to me). Crazed Rick Wilson...."
1.25753E+18,05/05/2020 04:46,"....lost for Evan “McMuffin” McMullin (to me). Steve Schmidt &amp; Reed Galvin lost for John McCain, Romney’s campaign manager (?) lost big to “O”, &amp; Jennifer Horn got thrown out of the New Hampshire Republican Party. They’re all LOSERS, but Abe Lincoln, Republican, is all smiles!"
1.25765E+18,05/05/2020 12:19,"RT @PressSec: Governor Phil Murphy: President @realDonaldTrump ""knows New Jersey. He and his team have been extremely responsive in our hou…"
1.25765E+18,05/05/2020 12:20,"RT @GOPChairwoman: Amazing. @realDonaldTrump truly has the best volunteers, and it’s going to pay off big time come Election Day! #LeadRigh…"
1.25765E+18,05/05/2020 12:22,RT @JesseBWatters: What would the media say if Barack Obama were president during the Coronavirus Pandemic and handled it the same way as @…
1.25765E+18,05/05/2020 12:22,"RT @WhiteHouse: ""China’s economy has thrived through the manufacture of American products,"" Andy Puzder and Bill Hagerty write.

It's time…"
1.25765E+18,05/05/2020 12:22,"RT @GOPChairwoman: Across the country, the #PaycheckProtectionProgram that @realDonaldTrump signed is helping Americans.
 
And in Wisconsin…"
1.25765E+18,05/05/2020 12:24,"RT @GOPChairwoman: “The mobilization of the private sector has been extraordinary. For instance, N95 masks alone, @realDonaldTrump has depl…"
1.25765E+18,05/05/2020 12:33,Exciting to see our Country starting to open up again! https://t.co/My5yPSZdS3
1.25765E+18,05/05/2020 12:36,Oil prices moving up nicely as demand begins again!
1.25765E+18,05/05/2020 12:39,Heading to Arizona!
1.25766E+18,05/05/2020 13:13,"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!"
1.25769E+18,05/05/2020 15:25,RT @TeamTrump: President @realDonaldTrump: The Democrats want us to fail so they can win an election which they’re not going to win https:/…
1.25769E+18,05/05/2020 15:26,RT @TeamTrump: President @realDonaldTrump: We are going to build the greatest economy in the world AGAIN! https://t.co/QzGf0kk137
1.2577E+18,05/05/2020 15:35,RT @dougducey: Arizona is proud to welcome @realDonaldTrump to our state today! We are very thankful for his leadership in addressing #COVI…
1.2577E+18,05/05/2020 15:36,RT @RepDLesko: Excited to join @realDonaldTrump today on Air Force One for his visit to a @honeywell facility in Arizona! https://t.co/4wuO…
1.2577E+18,05/05/2020 15:38,RT @RepGosar: Honored to join President @realDonaldTrump on board Air Force One today! 🇺🇸
1.25772E+18,05/05/2020 16:55,"The Do Nothing Democrats and their leader, the Fake News Lamestream Media, are doing everything possible to hurt and disparage our Country. No matter what we do or say, no matter how big a win, they report that it was a loss, or not good enough. The Enemy of the People!"
1.25773E+18,05/05/2020 17:35,Remember this? Happy #CincoDeMayo! https://t.co/1jDZHNTHHj
1.25773E+18,05/05/2020 17:44,"RT @RepMarkWalker: .@RepRatcliffe is the right choice for Director of National Intelligence – and for America.

https://t.co/ZaVdYA2j3A"
1.25774E+18,05/05/2020 18:18,"Most of the money raised by the RINO losers of the so-called “Lincoln Project”, goes into their own pockets. With what I’ve done on Judges, Taxes, Regulations, Healthcare, the Military, Vets (Choice!) &amp; protecting our great 2A, they should love Trump. Problem is, I BEAT THEM ALL!"
1.25774E+18,05/05/2020 18:37,"Well run States should not be bailing out poorly run States, using CoronaVirus as the excuse! The elimination of Sanctuary Cities, Payroll Taxes, and perhaps Capital Gains Taxes, must be put on the table. Also lawsuit indemnification &amp; business deductions for restaurants &amp; ent."
1.25774E+18,05/05/2020 18:50,"Wow! Congratulations to Greg Gutfeld, a one time Trump Hater who has come all the way home. His Ratings easily beat no talent Stephen Colbert, nice guy Jimmy Fallon, and wacko “last placer” Jimmy Kimmel. Greg built his show from scratch, and did a great job in doing so. @FoxNews"
1.25774E+18,05/05/2020 18:51,Getting ready to land in the Great State of Arizona!
1.25775E+18,05/05/2020 19:25,"On #NationalTeacherDay, we recognize the countless men and women who dedicate their lives to instilling character, integrity, and knowledge in the hearts and minds of our Nation’s students, thank you! https://t.co/sai1FMR1fp"
1.25777E+18,05/05/2020 20:25,Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.
1.25779E+18,05/05/2020 22:07,RT @TeamTrump: Owners of Sammy’s Mexican Restaurant to President @realDonaldTrump: Latinos are going to vote for you because you’re doing a…
1.2578E+18,05/05/2020 22:21,RT @realDonaldTrump: Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.
1.25782E+18,06/05/2020 00:02,https://t.co/cnQ4tL0aN3
1.25785E+18,06/05/2020 01:50,RT @NNVPLizer2019: “The Navajo Nation is a Nation within a Nation. We appreciate President Trump for supplying our Tribal Reservation with…
1.25785E+18,06/05/2020 01:52,"RT @realDonaldTrump: For the constant criticism from the Do Nothing Democrats and their Fake News partners, here is the newest chart on our…"
1.25787E+18,06/05/2020 03:22,Thank you @Honeywell! https://t.co/4jH6NF63XI
1.25802E+18,06/05/2020 13:06,"....to it, as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!"
1.25804E+18,06/05/2020 14:30,"RT @Jim_Jordan: The Senate is back in session. But the House is missing in action. 

Our latest op-ed. 
https://t.co/nbplyRyngo"
1.25805E+18,06/05/2020 15:16,The Fake News has reached an all time high!
1.25811E+18,06/05/2020 18:55,"RT @WhiteHouse: Just now, President @realDonaldTrump welcomed incredible healthcare warriors to the Oval Office in honor of National Nurses…"
1.25813E+18,06/05/2020 20:32,"RT @WhiteHouse: ""The partnership and collaboration as we went through this pandemic has been incredible,"" @IAGovernor said. https://t.co/Fk…"
1.25813E+18,06/05/2020 20:41,https://t.co/lZYGaD72Og
1.25843E+18,07/05/2020 16:25,"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger! https://t.co/WWhvzsSDWq"
1.25845E+18,07/05/2020 17:27,"....are getting caught doing very evil things, and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie"
1.25847E+18,07/05/2020 18:36,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children. Congratulations, and thank you! https://t.co/3jM5GfSvfg https://t.co/dvh1MnzcFK"
1.25847E+18,07/05/2020 18:36,"RT @FLOTUS: On this second anniversary of my #BeBest initiative I am reminded that now, more than ever, we must continue to work together &amp;…"
1.25848E+18,07/05/2020 19:30,https://t.co/914FsNsbu7
1.25849E+18,07/05/2020 19:55,RT @WhiteHouse: LIVE: POTUS delivers remarks on National Day of Prayer https://t.co/A2vKtCsqsT
1.2585E+18,07/05/2020 20:53,"RT @GregAbbott_TX: “Texas has been phenomenal,” Trump said.

We appreciate the President and his team being available 24/7 to help Texas fi…"
1.2585E+18,07/05/2020 20:56,"RT @TeamTrump: President @realDonaldTrump: In every battle, we have placed our loyalty in each other &amp; God - we have prevailed, and we will…"
1.25855E+18,07/05/2020 23:56,https://t.co/gQf2WFmQiC https://t.co/6ZqJ8AAlRc
1.25872E+18,08/05/2020 11:29,DRAIN THE SWAMP!
1.2588E+18,08/05/2020 17:02,https://t.co/HmWa7WXZQr
1.25885E+18,08/05/2020 20:15,https://t.co/ykwoWfQfCf
1.25885E+18,08/05/2020 20:18,https://t.co/OtqyujwA1X
1.25888E+18,08/05/2020 21:50,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets...."
1.25888E+18,08/05/2020 21:50,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!
https://t.co/5OqIcahKg1"
1.25888E+18,08/05/2020 21:50,"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it"
1.25889E+18,08/05/2020 23:01,"RT @FLOTUS: In honor of #VEDay75, @POTUS and I joined some of our nations heros at the World War II Memorial to lay a wreath in commemorati…"
1.25914E+18,09/05/2020 15:32,RT @GenFlynn: My grandson Travis...“and JUSTICE for ALL” ⚖️❤️🙏🇺🇸 https://t.co/IuOGugjOC3
1.25914E+18,09/05/2020 15:32,"RT @BillyGraham: ""Life is hard—but God is good, and Heaven is real.” #BillyGraham"
1.25915E+18,09/05/2020 15:45,"So in California, the Democrats, who fought like crazy to get all mail in only ballots, and succeeded, have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It’s all rigged out there. These votes must not count. SCAM!"
1.25915E+18,09/05/2020 15:52,"Mike has my complete &amp; total endorsement. We need him badly in Washington. A great fighter pilot &amp; hero, &amp; a brilliant Annapolis grad, Mike will never let you down. Mail in ballots, &amp; check that they are counted! https://t.co/KMS62yCyfl"
1.25915E+18,09/05/2020 15:53,RT @MikeGarcia2020: 2/The right to vote is sacred and something I fought to protect for nearly two decades. But our citizens should also ex…
1.25915E+18,09/05/2020 15:53,RT @MikeGarcia2020: 1/@ChristyforCA25 and her liberal Dem allies didn’t say anything for weeks even though the polling places were in full…
1.25915E+18,09/05/2020 16:09,TRANSITION TO GREATNESS!
1.25916E+18,09/05/2020 16:17,CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020.  @GavinNewsom must act now!
1.25916E+18,09/05/2020 16:28,https://t.co/66006PDuKf
1.25917E+18,09/05/2020 17:24,"Governor @GavinNewsom of California won’t let restaurants, beaches and stores open, but he installs a voting both system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate, @MikeGarcia2020, is winning by a lot. CA25  Rigged Election!"
1.25918E+18,09/05/2020 17:58,"RT @BaseballQuotes1: Ted Williams and Tony Gwynn talk about reading pitchers, and getting a good pitch to hit

 https://t.co/Q8x21MI8eI"
1.25918E+18,09/05/2020 17:58,"RT @MLBONFOX: Tony Gwynn would have turned 60 years old today. Mr. Padre had a legendary career:

🔹First Ballot Hall of Fame Inductee
🔹8× N…"
1.25918E+18,09/05/2020 17:59,RT @FieldYates: Tony Gwynn played for 20 years and struck out three times in a game... once. Incredible.
1.25918E+18,09/05/2020 17:59,RT @PitchingNinja: I still have no idea how Tony Gwynn hits this Big Unit 1-2 slider for a double. https://t.co/7hhgQbSR9a
1.25918E+18,09/05/2020 18:07,...And many more! https://t.co/KgORqck2vh
1.25918E+18,09/05/2020 18:09,RT @kimguilfoyle: Shifty Schiff is quickly turning into Anxious Adam cause he knows he has been caught peddling the biggest sham in America…
1.25918E+18,09/05/2020 18:11,"RT @madisongesiotto: Gallup: Trump surges to approval high, best ever OK from independents 👍🏽🇺🇸"
1.25919E+18,09/05/2020 18:51,"Why is it that all of the political pundits &amp; consultants that I beat so easily &amp; badly, people that charged their clients far more than their services were worth, have become so totally “unhinged” when it come to your favorite President, me. These people are stone cold crazy!"
1.2592E+18,09/05/2020 19:06,"Starting early next week, at my order, the USA will be purchasing, from our Farmers, Ranchers &amp; Specialty Crop Growers, 3 Billion Dollars worth of Dairy, Meat &amp; Produce for Food Lines &amp; Kitchens. “FARMERS TO FAMILY FOOD BOX”  Great news for all!  @SecretarySonny @ZippyDuvall"
1.2592E+18,09/05/2020 19:14,"Governor @GavinNewsom of California won’t let restaurants, beaches and stores open, but he installs a voting booth system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate, @MikeGarcia2020, is winning by a lot. CA25  Rigged Election!"
1.25922E+18,09/05/2020 20:15,https://t.co/5YNQ2A6GMg
1.25922E+18,09/05/2020 20:16,https://t.co/Y5YUHHSOGa
1.25922E+18,09/05/2020 20:17,https://t.co/8tXzxXrQl2
1.25933E+18,10/05/2020 03:44,https://t.co/y4KUoaY0C8
1.25933E+18,10/05/2020 03:45,https://t.co/26WfywGv9l
1.25933E+18,10/05/2020 03:45,https://t.co/lpSqOaF7OY
1.25933E+18,10/05/2020 03:46,https://t.co/mjBMIphWZi
1.25933E+18,10/05/2020 04:02,https://t.co/iIaEP3Kxek
1.25944E+18,10/05/2020 11:02,"RT @WhiteHouse: President @realDonaldTrump met with Secretary @EsperDoD, @SecPompeo, senior military leadership, and national security team…"
1.25944E+18,10/05/2020 11:03,RT @WhiteHouse: President @realDonaldTrump is working to make sure Native American communities have the support they need during this crisi…
1.25944E+18,10/05/2020 11:03,RT @realDonaldTrump: https://t.co/Y5YUHHSOGa
1.25944E+18,10/05/2020 11:04,...And we caught them and their illegal activities! https://t.co/53YV7x3cdD
1.25944E+18,10/05/2020 11:05,"RT @JohnWHuber: UPDATE: Comey failed to include in his memos about Trump's ""let him go"" comment that he *personally approved* closing the C…"
1.25944E+18,10/05/2020 11:06,"RT @paulsperry_: Sally Yates was the real blackmailer
https://t.co/lULpNHujIt"
1.25944E+18,10/05/2020 11:07,RT @paulsperry_: DEVELOPING: Investigators are looking into suspicions by Flynn's legal team that President Obama directed FBI Director Jam…
1.25944E+18,10/05/2020 11:08,RT @JohnWHuber: Worth a read just for the part where Lawfare misrepresent a Mueller filing while attacking Bill Barr for misrepresenting th…
1.25944E+18,10/05/2020 11:09,"RT @JohnWHuber: Amazing how you guys notice a comma missing when you need to, but are totally incurious about the missing original 302 and…"
1.25944E+18,10/05/2020 11:10,"RT @JohnWHuber: Info comes from Comey's March 2017 private Congressional testimony, attached as exhibit to the DOJ's motion to dismiss the…"
1.25944E+18,10/05/2020 11:10,RT @JohnWHuber: Was the former Acting Director of the FBI Andrew McCabe lying in his book when he said DNI James Clapper personally briefed…
1.25944E+18,10/05/2020 11:10,"RT @JohnWHuber: These guys can’t even agree on who told Clapper about the Flynn call. Was it Bob Litt, his General Counsel, or Comey? https…"
1.25944E+18,10/05/2020 11:11,"RT @JohnWHuber: UPDATE: Oh Jim Clapper, you've got a MAJOR problem. You denied under oath ever briefing Obama on the Flynn/Kislyak calls.…"
1.25944E+18,10/05/2020 11:11,RT @JohnWHuber: Time to start asking exactly what Priestap was telling Congress and Adam Schiff in 2017.
1.25944E+18,10/05/2020 11:11,"RT @JohnWHuber: So which is it Mr. Priestap? Was ""the bulk"" of the FISA based on Steele (like you confirmed to Nunes' team), or *less than…"
1.25944E+18,10/05/2020 11:12,"RT @JohnWHuber: Were any Republicans at this ""sit down"" with Priestap on Oct 31, 2017? Is there a transcript? Did Priestap really misrepres…"
1.25944E+18,10/05/2020 11:12,"RT @MZHemingway: If you are wondering why Obama leaked audio of himself regarding Flynn, my latest on him being implicated in the operation…"
1.25944E+18,10/05/2020 11:13,"RT @JonathanTurley: President Obama is being quoted on Flynn, saying ""There is no precedent that anybody can find for someone who has been…"
1.25944E+18,10/05/2020 11:13,"RT @JohnWHuber: Not only is the statement “Flynn had told Russia to ignore US sanctions” 100% false, it doesn’t even make sense if it were…"
1.25944E+18,10/05/2020 11:14,"RT @JohnWHuber: Adam Schiff, 16 months after that interview with Congress: Trump Tower meeting is “direct evidence” of “Collusion” https://…"
1.25944E+18,10/05/2020 11:15,"RT @JohnWHuber: Robert Mueller knew the Trump Tower Collusion theory was a joke in July 2017, 4 days after it hit the press. Schiff knew it…"
1.25944E+18,10/05/2020 11:15,"RT @LeeSmithDC: From lead on ⁦@DevinNunes⁩ investigation of FBI anti-Trump operation to acting DNI ⁦@RichardGrenell⁩ deputy, Kash Patel is…"
1.25944E+18,10/05/2020 11:16,RT @JohnWHuber: The “ties” that the Crossfire team cared about were ties to Donald Trump. Caputo had less than Flynn by July 31
1.25944E+18,10/05/2020 11:17,RT @JohnWHuber: Also Comey didn’t seem to care about the 30 year career of Flynn when he personally sent two agents to ambush interview him…
1.25944E+18,10/05/2020 11:17,"RT @Techno_Fog: Flynn prosecutor Brandon Van Grack should be in trouble.

How Van Grack's misrepresentations about the Flynn investigation…"
1.25944E+18,10/05/2020 11:17,"RT @JohnWHuber: Mueller can’t remember his own name, let alone defend it"
1.25944E+18,10/05/2020 11:18,"RT @JohnWHuber: The reason Obama knew about the Flynn call with Kislyak and even Sally Yates at DOJ didn’t, is that McCabe told Comey, who…"
1.25944E+18,10/05/2020 11:18,RT @JohnWHuber: But nothing criminal took place on that Kislyak/Flynn call. And the Flynn “investigation” which never should have been open…
1.25944E+18,10/05/2020 11:19,"RT @JohnWHuber: Oh and Clapper must have been surprised at that briefing from Comey, because Comey denied under oath ever telling Clapper a…"
1.25944E+18,10/05/2020 11:20,"RT @Doranimated: New @Heminator piece on the framing of Mike Flynn  puts the spotlight on Joe Pientka, the most important guy you've never…"
1.25944E+18,10/05/2020 11:20,RT @AndrewCMcCarthy: Rosenstein ‘Scope’ Memo Confirms Baselessness of Trump–Russia Probe - my @NRO column ... https://t.co/cP1HUUC2iy
1.25944E+18,10/05/2020 11:20,"RT @ShannonBream: If you're still catching your breath from today, I'm told next week will involve ""a bombshell"".  I'm standing by ..."
1.25944E+18,10/05/2020 11:22,"RT @ByronYork: The January 5, 2017 meeting in which Sally Yates said she learned of Flynn-Kislyak call from President Obama himself--Susan…"
1.25944E+18,10/05/2020 11:23,RT @JohnWHuber: Live shot of man living rent free inside Adam Schiff’s head https://t.co/6WhL0iMy70
1.25944E+18,10/05/2020 11:25,"RT @JohnWHuber: DOJ: Interview by FBI agents of @GenFlynn “conducted without any legitimate investigative basis”

@Comey: “I sent them”"
